ID,Input,Output
3438,17.73,75.3
3438,18.18,69.06
3438,18.35,70.56
3438,18.41,72.515
3438,18.44,68.61
3438,19.31,71.15
3438,19.52,75.16
3438,19.57,71.71
3438,19.71,72.26
3439,13.36,81.5
3439,13.4,80.07
3439,13.86,78.07
3439,13.98,76.32
3439,14.13,73.85
3439,14.36,75.67
3439,14.780000000000001,72.53
3439,14.84,72.13
3439,14.99,72.72
3439,15.030000000000001,69.67
3439,15.11,70.83
3439,15.15,70.72
3439,15.17,69.68
3439,15.41,73.38
3439,15.860000000000001,67.44
3439,16.01,68.595
3439,16.07,68.305
3439,16.16,68.385
3440,12.82,71.28
3440,13.870000000000001,69.31
3440,14.01,70.95
3440,14.120000000000001,68.38
3440,14.200000000000001,68.89
3440,14.280000000000001,69.19
3440,14.58,69.6
3440,14.81,70.33
3440,15.200000000000001,68.48
3440,15.27,69.285
3440,15.72,69.2
3440,15.870000000000001,67.46
3440,15.88,67.42
3440,15.950000000000001,71.08
3440,16,69.76
3440,16.27,70.995
3440,16.580000000000002,75.51
3440,16.71,70.45
3440,16.85,75.55
3441,10.66,77.86
3441,11.75,73.79
3441,11.94,69.7
3441,12.14,72.065
3441,12.65,70.12
3441,12.9,68.29
3441,12.94,68.11
3441,13.1,66.59
3441,13.5,68.16
3441,13.59,67.3
3441,13.63,65.615
3441,13.67,65.22
3441,13.780000000000001,63.88
3441,13.8,67.21000000000001
3441,13.88,66.31
3441,14.11,64.53
3441,14.19,66.69
3442,10.33,104.41
3442,10.86,92.89
3442,11,87.55
3442,11.13,85.47
3442,11.17,82.19
3442,11.33,82.24
3442,11.44,80.4
3442,11.52,80.87
3442,12.42,76.66
3442,12.97,71.95
3442,13.870000000000001,69.21
3442,14.01,66.35
3442,14.120000000000001,72.27
3442,14.14,68.23
3442,14.530000000000001,69.43
3442,14.97,68.76
3442,15.01,65.53
3442,15.24,69.3
3443,10.76,86.28
3443,11.450000000000001,81.81
3443,11.99,74.94
3443,12.68,70.5
3443,12.93,70.12
3443,13.030000000000001,71.43
3443,13.52,72.49
3443,13.790000000000001,70.49
3443,14.450000000000001,68.55
3443,14.5,68.025
3443,14.540000000000001,70.3
3443,14.69,71.87
3443,14.77,69.87
3443,15.06,70.92
3443,15.48,69.28
3443,15.5,67.35
3443,15.540000000000001,71.1
3443,15.63,70.89
3443,15.77,70.22
3443,15.83,68.21
3443,16.080000000000002,68.485
3443,16.5,67.85
3443,16.53,68.65
3444,12.11,101.54
3444,13.07,88.18
3444,13.1,100.47
3444,13.16,86.04
3444,14.06,89.7
3444,14.08,85.99
3444,14.14,84.03
3444,15.120000000000001,88.76
3444,15.13,85.39
3444,15.16,88.14
3444,16.12,84.93
3444,16.13,84.46
3444,16.16,84.89
3444,17.150000000000002,86.59
3444,18.12,82.93
3444,18.150000000000002,82.32
3445,10.93,117.99
3445,11.88,97.37
3445,11.97,92.82
3445,12.870000000000001,94.6
3445,12.93,91.76
3445,12.950000000000001,91.98
3445,12.96,87.4
3445,12.99,92.54
3445,13.01,88.11
3445,13.88,87.09
3445,13.950000000000001,82.16
3445,14,80.97
3445,14.94,79
3445,14.98,79.53
3445,15,78.62
3445,15.84,80.82
3445,15.98,80
3445,16,78.2
3446,11.41,82.05
3446,11.52,72.13
3446,11.64,73.23
3446,11.71,72.92
3446,12.13,70.91
3446,12.35,67.72
3446,12.36,66
3446,12.52,66.47
3446,12.67,67.38
3446,12.71,67.6
3446,12.75,65.57
3446,12.790000000000001,65
3446,13.15,68.12
3446,13.21,65.08
3446,13.25,64.74
3446,13.32,64.86
3446,13.38,64.75
3446,13.4,65.74
3446,13.42,63.955
3446,13.52,61.48
3446,13.73,65.91
3446,13.84,63.86
3446,14.24,62.695
3446,14.27,62.035
3446,14.4,62.655
3446,14.44,64.3
3446,14.52,63.370000000000005
3446,14.76,65.25
3446,14.780000000000001,62.39
3446,14.84,62.19
3446,15.18,60.95
3446,15.26,59.305
3446,15.51,62.245
3446,15.76,61.185
3446,16.240000000000002,61.28
3446,16.55,60.08
3447,10.48,88.4
3447,11.31,83.61
3447,11.67,79.53
3447,11.77,76.51
3447,11.88,79.15
3447,11.9,76.62
3447,12,75.08
3447,12.5,72.95
3447,12.59,73.05
3447,12.67,73.12
3447,12.77,70.14
3447,12.86,69.53
3447,12.9,69.38
3447,12.98,71.195
3447,13.44,68.47
3447,13.48,68.53
3447,13.59,73.19
3447,13.63,68.57
3447,13.71,70.315
3447,13.780000000000001,69.91
3447,13.88,66.13
3447,13.94,69.39
3447,14.42,66.8
3447,14.450000000000001,68.23
3447,14.59,71.28
3448,14.64,68.37
3448,14.71,67.9
3448,15.17,66.84
3448,15.19,65.43
3448,15.3,66.625
3448,15.35,67.84
3448,15.5,68.99
3448,15.57,69.34
3448,15.63,67.28
3448,16.13,66.78
3448,16.28,67.45
3448,16.3,68.22
3448,16.44,68.45
3448,16.45,68.47
3448,16.57,67.86
3448,16.63,66.975
3448,17.16,67.52
3448,17.26,68.9
3448,17.41,69.31
3448,17.45,70.08
3448,17.61,67.425
3448,18.09,72.07
3449,12.36,78.59
3449,12.59,76.4
3449,12.74,73.7
3449,12.82,73.73
3449,12.86,76.07
3449,12.93,73.74
3449,13.36,72.79
3449,13.39,72.26
3449,13.49,71.87
3449,13.55,71
3449,13.58,70.995
3449,13.83,70.26
3449,13.870000000000001,71.96
3449,13.950000000000001,72.61
3449,14.31,70.36
3449,14.39,66.98
3449,14.43,68.77
3449,14.47,65.32
3449,14.49,66.19
3449,15.31,67.99
3449,15.39,72.24
3449,15.42,66.1
3449,15.620000000000001,67.56
3449,16.330000000000002,68.9
3449,16.48,67.4
3449,16.62,65.14
3449,17.31,73.19
3449,17.400000000000002,71.59
3449,17.44,67.64
3449,17.580000000000002,74.76
3450,12.17,83.13
3450,12.98,75.41
3450,13.05,73.89
3450,13.16,74.2
3450,13.24,72.59
3450,13.65,72.56
3450,13.74,72.09
3450,13.9,71.28
3450,14.22,73.67
3450,14.64,71.39
3450,14.68,71.01
3450,14.870000000000001,70.81
3450,15.02,69.22
3450,15.200000000000001,68.63
3450,15.3,70.1
3450,15.620000000000001,71.14
3450,15.67,69.6
3450,15.85,72.29
3450,15.89,72.32
3451,12.16,75.68
3451,12.58,72.39500000000001
3451,13.120000000000001,70.56
3451,13.18,65.64
3451,13.64,66.79
3451,13.65,68.03
3451,13.82,69.67
3451,14.040000000000001,68.64
3451,14.15,68.305
3451,14.67,65.73
3451,14.81,65.76
3451,15.05,67.81
3451,15.11,65.795
3451,15.17,65.86
3451,15.19,67.78999999999999
3451,15.63,66.83500000000001
3451,15.780000000000001,69.3
3451,15.9,68.06
3451,16.03,67.23
3451,16.17,66.1
3451,16.19,70.86
3451,16.63,66.41
3452,10.09,87.61
3452,10.11,89.59
3452,10.47,89.88
3452,10.57,86.29
3452,10.59,89.12
3452,10.870000000000001,81.84
3452,10.89,78.75
3452,11.11,84.69
3452,11.120000000000001,82.22
3452,11.450000000000001,81.89
3452,11.97,74.17
3452,12.14,73.84
3452,12.18,73.01
3452,12.620000000000001,85.13999999999999
3452,12.83,69.59
3452,13.08,70.43
3452,13.1,71.355
3453,10.24,98.4
3453,10.42,97.1
3453,10.93,88.2
3453,11.42,81.49
3453,12.4,74.89
3453,12.96,73.87
3453,13.36,70.94
3453,13.94,69.405
3453,13.96,66.66
3453,14.05,68.09
3453,14.09,70.1
3453,14.19,67.56
3453,14.34,68.19
3453,14.44,68.23
3453,14.92,66.46
3453,15.18,69.4
3453,15.370000000000001,71.51
3454,11.77,71.45
3454,11.85,70.38
3454,11.91,68.88
3454,12.58,65.6
3454,12.77,67.67
3454,12.790000000000001,65.19
3454,12.85,66.04
3454,12.88,65.05
3454,13.36,65.14
3454,13.38,65.71
3454,13.48,65.61
3454,13.77,63.75
3454,13.790000000000001,64.15
3454,13.83,64.99
3454,13.85,66.5
3454,13.9,63.49
3454,13.93,63.47
3454,14.36,63.80500000000001
3454,14.48,64.08
3454,14.52,64.48
3454,14.530000000000001,64.03
3454,14.59,64.025
3454,14.76,64.25
3454,14.82,63.37
3454,14.86,64.81
3454,14.92,63.3
3454,15.36,63.620000000000005
3454,15.38,62.87
3454,15.51,64.11
3454,15.55,64.06
3454,15.67,62.855000000000004
3454,15.76,62.795
3454,15.82,62.91
3454,15.860000000000001,63.1
3454,15.92,62.975
3454,16.38,63.58
3454,16.4,61.66
3454,16.53,63.925
3454,16.57,63.71
3454,16.65,63.95
3454,16.84,64.63
3454,16.92,65.14
3454,17.36,64.51
3454,17.51,66.33500000000001
3454,17.79,66.88
3455,10.01,90.96
3455,10.07,88.35
3455,10.31,82.67
3455,10.33,84.87
3455,10.790000000000001,83.36
3455,10.83,83.25
3455,10.99,77.28
3455,11.33,75.07
3455,11.81,75.6
3455,11.96,72.06
3455,12.02,73.47
3455,12.120000000000001,70.75
3455,12.94,70.92
3455,13.06,69.92
3455,13.21,81.45
3455,13.290000000000001,73.34
3456,13.26,69.18
3456,13.3,72.83
3456,13.790000000000001,70.78
3456,13.950000000000001,70.46
3456,14.16,67.83
3456,14.96,66.56
3456,15.17,63.61
3456,15.33,63
3456,15.81,63.85
3456,15.94,64.44
3456,16.05,63.71
3456,16.330000000000002,64.21000000000001
3456,16.41,63.34
3456,16.77,60.9
3456,16.92,62.56
3456,17.03,61.95
3456,17.32,63.335
3456,17.400000000000002,62.58
3456,17.76,61.16
3456,17.900000000000002,70.01
3456,17.990000000000002,60.7
3456,18.07,61.94
3456,18.2,60.13
3456,18.240000000000002,60.06
3456,18.32,60.51
3456,18.34,60.974999999999994
3456,18.740000000000002,61.57
3456,18.78,59.32
3456,18.82,58.24
3456,18.900000000000002,60.175
3456,18.990000000000002,60.46
3456,19.09,59.34
3456,19.16,59.56
3456,19.240000000000002,59.12
3456,19.34,60.760000000000005
3456,19.66,59.53
3456,19.78,58.52
3456,19.91,61.03
3457,11.36,100.7
3457,12.36,83.74
3457,12.51,80.13
3457,12.65,81.2
3457,12.66,81.74
3457,13.08,78.14
3457,13.15,76.79
3457,13.34,74.19
3457,13.49,73.83
3457,13.51,74.22
3457,13.6,70.67
3457,13.74,72.79
3457,13.780000000000001,71.59
3457,14.08,70.96
3457,14.1,71.38
3457,14.18,68.16
3457,14.22,65.92
3457,14.26,67.05
3457,14.33,69.77
3457,14.370000000000001,72.44
3457,14.49,69.25
3457,14.540000000000001,69.32
3457,14.68,68.14
3457,14.73,71.72
3457,15.16,67.79
3457,15.21,66.82
3457,15.25,66.01
3457,15.66,71.25
3457,15.700000000000001,69.08
3457,15.77,70.99
3457,16.080000000000002,71.46
3457,16.21,68.39
3457,16.44,71.58
3457,16.54,71.41
3457,17.05,73.65
3457,17.17,69.12
3457,17.46,72.62
3458,10.88,79.07
3458,11.03,77.41
3458,11.25,79.23
3458,11.620000000000001,75.87
3458,11.89,72.7
3458,12.08,69.75
3458,12.200000000000001,67.94
3458,12.22,71.12
3458,12.27,69.55000000000001
3458,12.3,69.27
3458,12.33,67.4
3458,12.620000000000001,67.02
3458,13.06,66.37
3458,13.25,68.33
3458,13.73,66.27
3458,13.77,66.185
3458,13.81,64.71
3458,13.92,66.14
3458,13.950000000000001,64.75
3458,13.96,65.88
3458,14.02,65.26
3458,14.06,66.26
3458,14.19,64.13
3458,14.25,65.32
3458,14.27,66.95
3458,14.31,65.27
3458,14.6,67.71
3458,14.81,63.4
3458,14.9,64.7
3458,14.94,66.64
3458,15.02,65.17
3459,12.34,69.15
3459,12.55,68.43
3459,12.59,66.46
3459,12.67,65.74
3459,12.8,66.21
3459,13.22,67
3459,13.3,66.34
3459,13.38,64.77
3459,13.41,62.86
3459,13.61,63.39
3459,13.66,63.57
3459,13.780000000000001,64
3459,13.84,62.67
3459,13.93,62.39
3459,13.99,62.76
3459,14.290000000000001,62.14
3459,14.36,60.29
3459,14.530000000000001,63.93
3459,14.55,63.91
3459,14.68,62.06
3459,14.71,60.7
3459,14.81,63.06
3459,14.85,63.535
3459,14.99,60.455
3459,15.32,57.735
3459,15.41,59.15
3459,15.52,61.025
3459,15.620000000000001,59.205
3459,15.69,58.519999999999996
3459,15.81,59.38
3459,15.91,59.635000000000005
3459,16.01,58.955
3459,16.29,58.61
3459,16.32,58.46
3459,16.38,59.5
3459,16.41,58.97
3459,16.5,60.34
3459,16.54,60.465
3459,16.62,59.510000000000005
3459,16.69,58.175
3459,16.79,59.1
3459,16.87,59.665000000000006
3459,16.88,59.435
3459,17.01,58
3460,11.64,88.6
3460,12.200000000000001,81.09
3460,12.620000000000001,78.2
3460,12.870000000000001,72.86500000000001
3460,12.91,74.67
3460,12.950000000000001,71.91
3460,12.99,72.65
3460,13.01,73.07499999999999
3460,13.1,71.53
3460,13.120000000000001,73.24
3460,13.22,70.48
3460,13.620000000000001,71.84
3460,13.72,73.35
3460,13.92,70.65
3460,13.96,71.09
3460,14.06,70.785
3460,14.08,71.505
3460,14.11,71.94
3460,14.21,70.67
3460,14.25,70.43
3460,14.58,70.95
3460,14.620000000000001,68.26
3460,14.69,71.54
3460,14.71,69.46000000000001
3460,14.790000000000001,70.34
3460,14.81,70.2
3460,14.92,72.98
3460,14.98,71.03
3460,15.09,70.25
3460,15.19,71.3
3460,15.25,71.07499999999999
3460,15.55,73.39
3460,15.63,70.03
3460,15.67,68.85
3460,15.84,70.81
3460,15.96,71.11500000000001
3460,16.05,73.785
3460,16.65,73.56
3460,16.82,75.58
3461,13.22,81.63
3461,13.61,78.75
3461,13.68,78.94
3461,13.72,76.55
3461,14.16,77.35
3461,14.24,76.88
3461,14.41,75.52
3461,14.52,78.65
3461,14.6,74.53
3461,14.68,75.8
3461,14.81,76.59
3461,15.200000000000001,75.17
3461,15.290000000000001,76.16
3461,15.52,77.25
3461,15.67,74.53
3461,15.790000000000001,73.31
3461,15.81,76.33
3461,16.29,75.5
3461,16.69,79.01
3461,16.75,75.69
3461,17.82,74.36
3461,18.17,75.21
3461,18.25,74.46
3461,18.61,71.95
3461,18.8,76.83
3462,10.13,106.83
3462,14.16,73.08
3462,14.26,74.97
3462,14.450000000000001,73.25
3462,14.49,71.59
3462,14.56,70.48
3462,15.31,73.48
3462,15.39,75.16
3462,15.620000000000001,82.28
3462,15.66,76.92
3462,15.98,79.23
3462,16.12,77
3462,16.25,77.44
3462,16.42,75.44
3462,16.6,77.18
3462,16.67,75.82
3462,17.29,74.8
3463,10.05,85.83
3463,10.93,72.6
3463,11.24,70.81
3463,11.31,68.52
3463,11.43,69.57
3463,11.47,68.55
3463,11.93,71.21
3463,12.16,67.64
3463,12.42,69.44
3463,12.92,64.79
3463,13.15,64.99
3463,13.23,64.71
3463,13.46,65.72
3463,13.92,64.14
3463,13.96,62.86
3463,14.05,65.36
3463,14.15,64.04
3463,14.44,65.65
3463,14.98,62.99
3463,15.18,65.21000000000001
3463,15.4,64.51
3463,15.93,61.31
3463,16.41,62.585
3463,16.490000000000002,61.66
3463,16.56,61.94
3463,16.88,60.05
3463,16.93,61.120000000000005
3463,17.18,61.66
3463,17.25,60.76
3463,17.32,61.38
3463,17.39,61.84
3463,17.45,62.29
3463,17.580000000000002,60.49
3463,17.89,61.76
3463,17.93,62.6
3463,17.97,61.120000000000005
3463,18.04,63.82
3463,18.1,63.67
3463,18.18,63.53
3463,18.22,62.93
3463,18.45,64.455
3464,10.700000000000001,87.16
3464,10.9,88.47
3464,11.53,75.82
3464,11.55,76.09
3464,11.93,74.61500000000001
3464,12.57,69.82
3464,12.68,69.35
3464,12.780000000000001,68.39
3464,13.27,65.57
3464,13.33,66.66
3464,13.370000000000001,67.48
3464,13.41,65.26
3464,13.66,65.9
3464,13.83,66.08500000000001
3464,13.89,68.72
3464,13.93,68.45
3464,14.23,65.25
3464,14.6,66.875
3464,14.81,66.055
3464,14.93,64.49
3465,12.32,77.47
3465,12.85,72.09
3465,13.33,72.18
3465,13.43,70.58
3465,13.64,70.38
3465,13.72,72.38
3465,13.780000000000001,68.19
3465,13.85,68.36
3465,14.01,71.88
3465,14.31,71.4
3465,14.43,71.03
3465,14.56,65
3465,14.64,65.235
3465,14.74,64.60499999999999
3465,14.790000000000001,64.32
3465,15.33,68.37
3465,15.43,63.47
3465,15.98,63.77
3465,16.42,63.92
3465,16.85,63.18
3465,17.77,62.55
3465,18.38,64.39
3466,12.13,76.94
3466,12.59,74.2
3466,13.280000000000001,74.89
3466,13.4,77.38
3466,13.5,73
3466,13.69,75.14
3466,14.17,72.39
3466,14.700000000000001,71.6
3466,15.01,71.57
3466,15.07,70.45
3466,15.450000000000001,73.65
3466,15.6,70.73
3466,16.080000000000002,70.13
3466,16.32,68.54
3466,16.41,68.29
3466,16.47,69.73
3466,16.56,67.22
3466,16.6,69.26
3466,16.7,69.85
3466,16.72,70.07
3466,17.01,71.3
3466,17.12,70.47
3466,17.31,71.715
3466,17.52,70.51
3466,17.7,74.43
3466,19.1,73.55
3467,11.72,83.46
3467,11.88,77.56
3467,12.05,77.7
3467,12.56,74.1
3467,12.700000000000001,70.92
3467,12.89,69.61
3467,13.040000000000001,69.87
3467,13.1,69.4
3467,13.540000000000001,68.41
3467,13.58,67.81
3467,13.83,69.32
3467,14.1,68.75
3467,14.540000000000001,66.47
3467,15.02,65.99
3467,17.07,67.57
3467,17.17,65.87
3468,10.27,84.78
3468,10.67,81.61
3468,11.17,78.84
3468,11.26,76.19
3468,11.75,71.89
3468,11.84,72.52
3468,12.030000000000001,73.61
3468,12.05,72.49
3468,12.16,72.95500000000001
3468,12.24,70.78
3468,13.55,70.91
3468,14.16,65.23
3468,14.76,65.01
3468,14.83,66.1
3468,15.06,63.705
3468,15.540000000000001,69.85
3468,15.58,64.38
3468,15.65,64.2
3468,15.75,62.79
3468,15.83,63.41
3468,15.92,64.39
3468,16.080000000000002,62.115
3468,16.23,64.59
3468,16.36,62.4
3469,10.03,90.48
3469,10.78,81.66
3469,10.91,80.84
3469,11.07,77.58
3469,11.49,77.02
3469,11.55,75.34
3469,11.68,73.76
3469,11.700000000000001,74.16
3469,11.76,72.87
3469,11.870000000000001,69.87
3469,11.950000000000001,70.98
3469,11.97,68.81
3469,12.01,70.98
3469,12.08,68.3
3469,12.1,69.5
3469,12.73,68.97
3469,12.98,67.7
3469,13.620000000000001,64.59
3469,13.73,68.87
3469,13.75,64.75
3469,13.870000000000001,65.98
3469,14.120000000000001,67.12
3470,11.36,76.67
3470,12.280000000000001,72.54
3470,12.36,67.65
3470,13.01,67.66
3470,13.08,66.285
3470,13.22,65.65
3470,13.6,64.65
3470,13.63,64.44
3470,14.040000000000001,64.52
3470,14.09,67.23
3470,14.31,62.614999999999995
3470,14.68,63.61
3470,15.040000000000001,61.87
3470,15.08,61.98
3470,15.21,64.06
3470,16.48,63.705
3470,16.580000000000002,61.88
3470,17.02,62.980000000000004
3470,17.19,61.88
3470,17.57,62.61
3470,17.59,62.78
3471,11.82,95.67
3471,12.280000000000001,90.48
3471,12.39,86.88
3471,12.43,86.38
3471,12.84,83.39
3471,13.05,85.62
3471,13.200000000000001,81.07
3471,13.41,83.41
3471,13.81,81.06
3471,13.99,77.13
3471,14.16,75.59
3471,14.41,77.56
3471,14.77,76.69
3471,14.81,78.3
3471,14.89,78.89
3471,14.91,73.79
3471,15.02,75.33
3471,15.19,77.08
3471,15.21,75.9
3471,15.44,75.45
3471,15.870000000000001,76.95
3471,16,74.92
3471,16.04,76.14
3471,16.19,75.96
3471,16.21,76.32
3471,16.44,77.28999999999999
3471,16.82,72.67
3471,16.84,74.45
3471,16.86,74.08
3471,17,77.18
3471,18.39,77.345
3471,18.76,75.71
3471,18.86,75.42
3471,19.01,76.18
3471,19.37,77.92500000000001
3471,19.45,75.63
3472,10.6,87.81
3472,11.31,85.63
3472,11.620000000000001,87.67
3472,11.77,79.99
3472,11.96,77.81
3472,12.35,80.63
3472,12.620000000000001,76.76
3472,12.71,77.35
3472,12.77,74.62
3472,12.98,74.96
3472,13,73.34
3472,13.36,73.09
3472,13.44,71.53
3472,13.48,70.47
3472,13.65,71.98
3472,13.77,70.41
3472,13.94,69.99
3472,14.4,68.06
3472,14.48,68.77
3472,14.63,72.33
3472,14.65,70.03
3472,14.96,66.815
3472,15.01,66.83
3472,15.39,65.55
3472,15.47,66
3472,15.700000000000001,67.36500000000001
3472,15.82,70.59
3472,15.950000000000001,73.2
3472,15.99,67
3472,16.03,70.14
3472,16.07,65.13
3472,16.39,65.63
3472,16.43,70.29
3472,16.47,65.61
3472,16.72,65.45
3472,16.95,64.91
3472,16.990000000000002,64.905
3472,17.07,64.06
3473,13.01,69.48
3473,13.040000000000001,68.81
3473,13.540000000000001,67.64
3473,14.86,64.56
3473,14.9,64.78
3473,15.040000000000001,64.445
3473,15.63,63.81
3473,15.73,63.23
3473,15.94,63.11
3473,16.47,63.52
3473,16.51,61.51
3473,16.63,61.86
3473,16.9,62.55
3473,16.93,62.86
3473,17.07,62.135000000000005
3473,17.400000000000002,60.44
3473,18.07,60.96
3473,18.36,64.55
3473,18.76,61.504999999999995
3473,18.8,60.745000000000005
3473,18.86,58.62
3473,19.35,62.27
3473,19.39,59.71
3473,19.51,57.5
3473,19.54,60.015
3473,19.64,60.14
3473,19.66,61.045
3473,19.81,58.23
3473,19.87,58.355000000000004
3474,10.63,76.94
3474,10.76,73.71000000000001
3474,11.51,68.82
3474,11.67,69.94
3474,11.85,69.17
3474,12.200000000000001,68.38
3474,12.57,64.63
3474,12.66,63.82
3474,12.76,63.17
3474,12.89,64.84
3474,14.33,67.51
3474,14.370000000000001,65.63
3474,14.41,63.59
3474,14.5,66.425
3474,14.52,63.15
3474,15.48,67.8
3475,11.790000000000001,94.54
3475,12.01,87.02
3475,12.8,87.81
3475,12.86,85.96
3475,12.99,86.33
3475,13.01,87.15
3475,13.11,85.46
3475,13.13,83.98
3475,13.15,84.99
3475,13.36,84.64
3475,13.68,83.97
3475,13.8,83.38
3475,13.97,82.16
3475,14.26,79.84
3475,14.68,82.09
3475,14.8,78.27
3475,14.97,79.58
3475,15.700000000000001,76.64
3475,15.81,75.61
3475,16.68,82.13
3475,16.81,76.5
3475,19.96,76.3
3476,13.67,78.68
3476,13.780000000000001,75.28
3476,13.94,75.03
3476,13.950000000000001,72.3
3476,13.98,76.14
3476,14.01,74.87
3476,14.07,72.13999999999999
3476,14.450000000000001,71.66
3476,14.49,70.795
3476,14.530000000000001,69.18
3476,14.55,69.255
3476,14.57,68.64
3476,14.67,69.19
3476,14.700000000000001,70.38
3476,15.030000000000001,69.28
3476,15.05,70.82
3476,15.39,69.14
3476,15.450000000000001,67.2
3476,15.49,67.38
3476,15.530000000000001,67.69
3476,15.64,69.88
3476,15.700000000000001,71.26
3476,15.8,70.37
3476,15.950000000000001,67.27
3476,15.97,68.62
3476,16.05,70.3
3477,10.99,97.25
3477,11.13,93.03
3477,11.28,90.83
3477,11.41,83.87
3477,11.97,85.23
3477,12.07,86.49
3477,12.120000000000001,84.57
3477,12.280000000000001,83.08
3477,12.83,79.29
3477,12.91,75.41
3477,12.93,78.05
3477,13.01,81.19
3477,13.1,81.54
3477,13.18,79.25
3477,13.43,78.81
3477,14.120000000000001,79.54
3477,14.23,81.82
3477,14.92,78.64
3477,15.48,76.64
3478,10.38,90.8
3478,10.57,85.86
3478,10.82,80.36
3478,11.36,78.24
3478,11.42,77.1
3478,11.63,77.75
3478,11.9,74.05
3478,12.36,72.16
3478,12.530000000000001,70.4
3478,12.700000000000001,70.8
3478,12.76,72.18
3478,12.85,71.22
3478,12.870000000000001,72.38499999999999
3478,12.91,75.21
3478,12.93,73.28
3478,13.35,68.63
3478,13.39,69.47
3478,13.6,69.2
3478,13.68,69.79
3478,13.72,70.62
3478,14.41,68.17
3478,14.5,69.86
3478,14.540000000000001,70.48
3479,11.61,83.76
3479,11.75,82.37
3479,12.040000000000001,80.59
3479,12.63,78.965
3479,12.67,76.4
3479,12.94,72.81
3479,13.4,73.23
3479,13.63,74.05
3479,14.09,75.34
3479,14.55,70.16
3479,15.01,71.9
3479,15.08,72.95
3479,15.39,68.78
3479,15.49,67.26
3479,15.530000000000001,70.22
3479,15.64,71.315
3479,15.700000000000001,69.58
3479,15.790000000000001,69.88
3479,15.93,69.57
3479,15.99,72.53
3479,16.45,70.08
3479,16.48,70.88
3479,16.52,69.05
3479,16.66,73.1
3479,16.830000000000002,75.08500000000001
3479,16.96,68.07
3479,17,71.86
3479,17.02,73.94
3479,17.06,73.52
3479,17.46,69.03
3479,17.5,67.9
3479,17.56,70.76
3479,17.69,68.82
3479,17.82,69.245
3479,18.02,72.34
3479,18.04,71.06
3480,10.08,100.51
3480,10.13,106.85
3480,10.83,92.82
3480,11.1,86.02
3480,11.25,87.26
3480,12.09,84.28
3480,13.280000000000001,83.14
3480,13.42,75.48
3480,13.51,77.64
3480,13.92,76.99
3480,13.950000000000001,73.84
3480,14.15,77.42
3480,14.280000000000001,72.53
3480,14.3,72.46
3480,14.450000000000001,76.99
3480,14.47,79.15
3480,14.49,76.18
3480,14.82,76.38
3480,14.950000000000001,72.42
3480,15.08,72.43
3480,15.370000000000001,71.44
3480,15.39,70.805
3480,15.450000000000001,72.76
3480,15.49,69.31
3481,11.59,78.5
3481,11.74,75.77
3481,11.9,74.92
3481,12.450000000000001,71.055
3481,12.66,71.13
3481,12.74,70.08
3481,12.85,69.39
3481,12.91,68.82
3481,13.01,69.07
3481,13.48,71.46
3481,13.530000000000001,69.28
3481,13.64,69.95
3481,13.74,69.75999999999999
3481,13.81,69.03
3481,14.6,68.53
3481,14.68,68.97
3481,15.44,67.49000000000001
3481,15.58,68.82
3481,15.71,69.4
3481,16.44,71.55
3481,16.63,73.76
3482,13.19,72.12
3482,13.88,69.81
3482,13.98,69.61
3482,14.22,71.25999999999999
3482,14.59,69.64
3482,14.97,68.28
3482,15.09,68.6
3482,15.16,70.69
3482,15.26,69.35
3482,15.68,68.47
3482,15.72,66.63
3482,16.16,67.59
3482,16.56,68.98
3482,16.66,69.3
3482,16.990000000000002,69.65
3482,17.25,71.325
3482,17.56,69.5
3482,17.72,77.21
3483,10.11,89.13
3483,10.21,93.96000000000001
3483,11.200000000000001,85.31
3483,11.21,88.76
3483,11.57,83.82
3483,11.67,82.77
3483,11.74,83.1
3483,11.84,77.51
3483,12.01,77.28
3483,12.22,76.14500000000001
3483,12.89,72.96
3483,12.950000000000001,77.08
3483,13.200000000000001,70.89
3483,13.22,71.615
